2025-10-13 02:21:55 | iot_test_files/test_scenario_attack/test.encrypted | Confidence: 96.0% | Reason: Rule-based alerts: High entropy detected: 7.81 (threshold: 7.5)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/system_log_14.log.encrypted | Confidence: 0.0% | Reason: Rapid file access (23 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_009.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.51)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_009.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.51)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_009.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (24 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_009.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (24 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_009.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.51)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_009.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.51)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_009.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (25 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_009.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (25 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_007.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.47)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_007.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.47)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_007.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (26 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_007.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (26 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/backup_data_3.dat.encrypted | Confidence: 0.0% | Reason: High entropy (6.63)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/backup_data_3.dat.encrypted | Confidence: 0.0% | Reason: High entropy (6.63)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/backup_data_3.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (27 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/backup_data_3.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (27 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_38_1760338265.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (28 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_38_1760338265.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (28 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_13_1760337219.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (29 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_13_1760337219.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (29 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337970_2456.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.90)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337970_2456.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.90)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337970_2456.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (30 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337970_2456.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (30 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/sensor_data_17.json.encrypted | Confidence: 0.0% | Reason: Rapid file access (31 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/sensor_data_17.json.encrypted | Confidence: 0.0% | Reason: Rapid file access (31 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338356_5549.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338356_5549.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338356_5549.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (32 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338356_5549.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (32 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_0_1760338649.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (33 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_0_1760338649.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (33 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_0_1760338649.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (34 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_0_1760338649.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (34 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_10.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (35 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_10.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (35 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.83)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.83)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (36 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338151_4998.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (36 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.83)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.83)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (37 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (37 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.10)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.10)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (38 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (38 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_11.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (39 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_11.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (39 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_008.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.54)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_008.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.54)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_008.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (40 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/device_008.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (40 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337178_3358.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.31)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337178_3358.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.31)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337178_3358.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (41 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337178_3358.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (41 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.38)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.38)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (42 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (42 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_4_1760337207.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (43 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_4_1760337207.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (43 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337420_7598.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.46)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337420_7598.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.46)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337420_7598.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (44 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337420_7598.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (44 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337323_9773.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.30)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337323_9773.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.30)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337323_9773.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (45 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337323_9773.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (45 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_12_1760338529.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (46 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_12_1760338529.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (46 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_42_1760338565.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.29)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_42_1760338565.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.29)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_42_1760338565.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (47 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_42_1760338565.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (47 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337105_7414.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.75)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337105_7414.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.75)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337105_7414.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (48 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760337105_7414.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (48 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.46)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.46)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (49 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (49 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_device_0.cfg.encrypted | Confidence: 0.0% | Reason: High entropy (7.55)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_device_0.cfg.encrypted | Confidence: 0.0% | Reason: High entropy (7.55)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_device_0.cfg.encrypted | Confidence: 0.0% | Reason: Rapid file access (50 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/config_device_0.cfg.encrypted | Confidence: 0.0% | Reason: Rapid file access (50 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (51 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338453_9813.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (51 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_3.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (52 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_3.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (52 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_3.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (53 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_3.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (53 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_9.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (54 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_9.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (54 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760336629_7095.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.77)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760336629_7095.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.77)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760336629_7095.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (55 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760336629_7095.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (55 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_7.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (56 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/normal_file_7.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (56 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338175_8534.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.42)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338175_8534.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.42)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338175_8534.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (57 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338175_8534.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (57 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338595_4194.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.42)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338595_4194.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.42)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338595_4194.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (58 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338595_4194.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (58 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338595_4194.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.42)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338595_4194.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.42)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338595_4194.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (59 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/log_1760338595_4194.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (59 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt | Confidence: 0.0% | Reason: Rapid file access (60 files)
2025-10-17 23:56:30 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt | Confidence: 0.0% | Reason: Rapid file access (60 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_15.txt | Confidence: 0.0% | Reason: Rapid file access (16 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_15.txt | Confidence: 0.0% | Reason: Rapid file access (16 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_16.txt | Confidence: 0.0% | Reason: Rapid file access (17 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_16.txt | Confidence: 0.0% | Reason: Rapid file access (17 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_17.txt | Confidence: 0.0% | Reason: Rapid file access (18 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_17.txt | Confidence: 0.0% | Reason: Rapid file access (18 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_18.txt | Confidence: 0.0% | Reason: Rapid file access (19 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_18.txt | Confidence: 0.0% | Reason: Rapid file access (19 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_19.txt | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_19.txt | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_14.txt | Confidence: 0.0% | Reason: Rapid file access (21 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_14.txt | Confidence: 0.0% | Reason: Rapid file access (21 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_15.txt | Confidence: 0.0% | Reason: Rapid file access (16 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_15.txt | Confidence: 0.0% | Reason: Rapid file access (16 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_16.txt | Confidence: 0.0% | Reason: Rapid file access (17 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_16.txt | Confidence: 0.0% | Reason: Rapid file access (17 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_17.txt | Confidence: 0.0% | Reason: Rapid file access (18 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_17.txt | Confidence: 0.0% | Reason: Rapid file access (18 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_18.txt | Confidence: 0.0% | Reason: Rapid file access (19 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_18.txt | Confidence: 0.0% | Reason: Rapid file access (19 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_19.txt | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_19.txt | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_14.txt | Confidence: 0.0% | Reason: Rapid file access (21 files)
2025-10-18 00:10:38 | iot_test_files/normal/normal_file_14.txt | Confidence: 0.0% | Reason: Rapid file access (21 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/sensor_data_17.json.encrypted | Confidence: 0.0% | Reason: Rapid file access (22 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/sensor_data_17.json.encrypted | Confidence: 0.0% | Reason: Rapid file access (22 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337909_7971.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337909_7971.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_14.log.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_14.log.encrypted | Confidence: 0.0% | Reason: High entropy (6.52)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_11.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.80)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.80)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_11.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338506_9644.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt.encrypted | Confidence: 0.0% | Reason: High entropy (7.13)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt.encrypted | Confidence: 0.0% | Reason: High entropy (7.13)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_005.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.47)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/device_005.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.47)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_device_8.cfg.encrypted | Confidence: 0.0% | Reason: High entropy (7.06)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_device_8.cfg.encrypted | Confidence: 0.0% | Reason: High entropy (7.06)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_device_8.cfg.encrypted | Confidence: 0.0% | Reason: Rapid file access (16 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_device_8.cfg.encrypted | Confidence: 0.0% | Reason: Rapid file access (16 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337299_8123.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.45)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337299_8123.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.45)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337299_8123.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (17 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337299_8123.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (17 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_10.log.encrypted | Confidence: 0.0% | Reason: High entropy (6.97)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_10.log.encrypted | Confidence: 0.0% | Reason: High entropy (6.97)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_10.log.encrypted | Confidence: 0.0% | Reason: Rapid file access (18 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/system_log_10.log.encrypted | Confidence: 0.0% | Reason: Rapid file access (18 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_9.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (19 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_9.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (19 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337909_7971.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338308_6581.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.72)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338308_6581.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.72)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338308_6581.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338308_6581.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338175_8534.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.47)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338175_8534.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.47)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337909_7971.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338175_8534.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (21 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760338175_8534.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (21 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_13.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (22 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/normal_file_13.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (22 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_24_1760338085.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.68)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_24_1760338085.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.68)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_24_1760338085.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (23 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_24_1760338085.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (23 files)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/log_1760337909_7971.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.40)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.35)
2025-10-18 00:10:48 | iot_test_files/normal_encrypted/config_23_1760338313.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.35)
